channelId,channelTitle,createdAt,totViews,subscribers,videoCount,topicsIds,topicCat
UCSLS1IvI4VKATD_YwfuiIIA,TheSportsMN,2011-09-30T15:55:42Z,31129682,27000,178,"/m/02vx4,/m/018w8,/m/0jm_,/m/06ntj","https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Basketball,https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Sport"
UCgm5K42ZzULcqy3enBPip8g,OGlightskins,2022-11-10T17:01:05.806215Z,536645449,695000,513,"/m/06ntj,/m/0jm_","https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/American_football"
UCi0EzMkJRa9qAM19TAxOCNg,Reidar,2023-06-23T13:09:08.510267Z,912051268,1830000,428,"/m/06ntj,/m/02jjt","https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Entertainment"
UCu-g2tqSoHVRx88WnISrOKg,Sofia elizalde ,2023-09-26T15:20:04.883816Z,1739634352,4860000,323,/m/019_rr,https://en.wikipedia.org/wiki/Lifestyle_(sociology)
UCk9lx4sKRQCDTyXFaouk_vQ,Mighty,2010-09-22T15:39:42Z,133434028,780000,840,"/m/06ntj,/m/019_rr,/m/01cgz,/m/01h7lh","https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Boxing,https://en.wikipedia.org/wiki/Mixed_martial_arts"
UCPXSaShYiIXS2XeISCicXqg,Adrian,2024-07-09T03:25:18.667577Z,79003092,45700,169,"/m/02jjt,/m/02vxn","https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Film"
UC5QESDRf1F0v1Ig8KHpCVCQ,Peakzmotivation,2023-03-30T17:30:54.169381Z,439017212,844000,303,,
UCWy2Nhg0PGv21NjMFRH7HBw,SportsCenter NEXT,2015-08-28T19:36:02Z,1243987906,1430000,5265,"/m/018w8,/m/06ntj,/m/019_rr","https://en.wikipedia.org/wiki/Basketball,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCIJ0XDsp9c-Y8zionzWrWMg,Shirley Patrick247,2021-11-28T15:11:29.400411Z,5471314,13100,95,"/m/019_rr,/m/09kqc,/m/02jjt,/m/02vxn","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Humour,https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Film"
UCeI--jINF0G1jmDVjT2PX_Q,D'Vontay Friga,2017-09-02T20:28:19Z,215044355,1040000,924,"/m/019_rr,/m/018w8,/m/06ntj","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Basketball,https://en.wikipedia.org/wiki/Sport"
UCNR93hKfKy493U3lw-djSug,Inspiredbyhoops,2022-07-06T03:42:02.289245Z,963525628,475000,1838,"/m/018w8,/m/06ntj","https://en.wikipedia.org/wiki/Basketball,https://en.wikipedia.org/wiki/Sport"
UCMH2n0xk3dKydfoEzlwIT2w,The Scouse GK,2023-08-11T06:12:30.625331Z,110769497,174000,286,"/m/02vx4,/m/06ntj,/m/019_rr","https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCYqeek4JMtZV90riW5vfpLw,AlleyClips,2023-05-29T07:41:10.098606Z,49964175,47800,281,"/m/018w8,/m/06ntj","https://en.wikipedia.org/wiki/Basketball,https://en.wikipedia.org/wiki/Sport"
UCFs23bEpTlHJt1RVN0UWI3Q,First Down Training,2014-09-06T20:28:02Z,151421061,336000,4676,"/m/02vx4,/m/0jm_,/m/06ntj,/m/019_rr","https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCgNxl1L22_1LVbQmQ6J23tQ,MediaOcity,2023-04-18T17:40:37.528776Z,316985899,245000,346,"/m/01h7lh,/m/06ntj,/m/01cgz,/m/019_rr","https://en.wikipedia.org/wiki/Mixed_martial_arts,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Boxing,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UC9B6kNDMv417QWQEoxW94hg,Joy Hits,2024-05-25T23:45:56.614674Z,296829959,3610000,220,"/m/019_rr,/m/02jjt","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Entertainment"
UCKTFvbcNZ98bRzEIZjTnziQ,Goin Over,2024-07-19T18:52:12.365368Z,13550193,15900,245,"/m/05qjc,/m/06ntj,/m/02jjt,/m/066wd,/m/019_rr","https://en.wikipedia.org/wiki/Performing_arts,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Professional_wrestling,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCCxF55adGXOscJ3L8qdKnrQ,Bryson DeChambeau,2012-11-19T20:30:39Z,208527029,1550000,138,"/m/06ntj,/m/037hz,/m/019_rr","https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Golf,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UC7ZUfHFsuQcW7BkTHnXJtqw,NFL on CBS,2020-05-13T21:19:52.395317Z,39544721,56600,4745,"/m/0jm_,/m/06ntj,/m/02vx4","https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Association_football"
UCaogx6OHpsGg0zuGRKsjbtQ,Philadelphia Eagles,2014-07-18T14:52:36Z,320371107,576000,7850,"/m/06ntj,/m/0jm_,/m/019_rr","https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCy5YY4ove_brGfXphrhG15Q,BenchwarmerBran,2020-08-19T02:50:58.860894Z,398319272,526000,585,"/m/06ntj,/m/0jm_,/m/02vx4","https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Association_football"
UCd_EkHbEutirFl_XSrg95kA,GD's Highlights,2015-11-06T19:08:06Z,9177296779,7180000,6739,"/m/06ntj,/m/018w8","https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Basketball"
UCWSwmq2xYmSvMmGx-YEuEsQ,backwardks,2021-03-29T02:55:50.161786Z,26028070,113000,60,"/m/018jz,/m/06ntj,/m/019_rr","https://en.wikipedia.org/wiki/Baseball,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UC9-OpMMVoNP5o10_Iyq7Ndw,Bleacher Report,2007-09-14T18:23:54Z,4056696502,4290000,15928,"/m/0jm_,/m/06ntj,/m/018w8","https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Basketball"
UChAfiOC-eK1y8r6pw2XGFKA,WINARES EDITS,2024-07-13T10:48:56.861342Z,861736271,1110000,34,"/m/09kqc,/m/02jjt","https://en.wikipedia.org/wiki/Humour,https://en.wikipedia.org/wiki/Entertainment"
UCOtbWwI4afveroKO1_wiHlQ,DecisionTimeRacing,2023-10-03T17:31:39.61926Z,112791128,76800,165,"/m/07yv9,/m/019_rr,/m/06ntj,/m/0410tth","https://en.wikipedia.org/wiki/Vehicle,https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Motorsport"
UCvCfpQXRXdJdL07pzTIA6Cw,Kai Cenat Live,2021-02-01T08:39:19.665111Z,4489647836,9850000,1757,"/m/02vxn,/m/02jjt","https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Entertainment"
UCok_HjOel5ODVI76l0yHaOA,Discipline or Regret?,2022-05-21T21:20:06.192377Z,35156763,69700,955,"/m/06ntj,/m/018w8","https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Basketball"
UCUDrb4BLpO0sjxoaWARsdyw,HangTime NFL,2022-07-05T17:44:53.540754Z,295725438,112000,2250,"/m/019_rr,/m/06ntj,/m/0jm_","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/American_football"
UCUiDYWN64s2eVdXGFTKSuPw,BBALL CHRONICLES,2023-11-29T19:40:25.274168Z,127029971,101000,336,"/m/018w8,/m/06ntj","https://en.wikipedia.org/wiki/Basketball,https://en.wikipedia.org/wiki/Sport"
UCz0WHqCLIsbthm4klrR2NRg,BECKAYYY,2022-12-20T21:20:21.234454Z,30093225,18800,335,"/m/02vx4,/m/018w8,/m/0jm_,/m/06ntj","https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Basketball,https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Sport"
UC-5zFN-bs6fB_MBRBtAlg4Q,OussiFooty,2017-08-14T21:58:34Z,1683677552,3100000,463,"/m/06ntj,/m/02vx4","https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Association_football"
UC7YR3r5c2DVao-gC8YwLxZA,Not So Air Jordan,2014-04-10T01:47:53Z,531278076,1000000,588,"/m/06ntj,/m/018w8","https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Basketball"
UC_mm7k2sNPZQU0_kpIqwT8Q,EAE CLA,2011-12-01T00:29:19Z,448324137,1760000,554,"/m/022dc6,/m/0bzvm2,/m/06ntj,/m/02vx4","https://en.wikipedia.org/wiki/Sports_game,https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Association_football"
UCvgfXK4nTYKudb0rFR6noLA,UFC,2006-03-04T14:15:07Z,8605426418,18900000,18375,"/m/019_rr,/m/06ntj,/m/01h7lh","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Mixed_martial_arts"
UCAvjYgmwadC682OoC4Cc6TQ,Gil's Arena,2018-08-02T22:25:02Z,479524681,783000,1706,"/m/018w8,/m/06ntj,/m/0f2f9","https://en.wikipedia.org/wiki/Basketball,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Television_program"
UCSo19KhHogXxu3sFsOpqrcQ,TUDN USA,2008-11-04T20:24:43Z,1958866553,1900000,81316,"/m/02vx4,/m/06ntj","https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
UCoLrcjPV5PbUrUyXq5mjc_A,MLB,2005-12-25T18:02:22Z,5704962605,5770000,296728,"/m/06ntj,/m/018jz,/m/019_rr","https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Baseball,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCFrGJqzPQZi-w7Hj57sRoSw,FAYSAL’,2020-03-07T10:17:51.79831Z,67487353,1270000,238,"/m/06ntj,/m/02vx4,/m/019_rr","https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCLzocFrP98gfI5W2LD7Ux-w,247Sports,2022-06-21T14:04:51.355569Z,894767968,459000,4438,"/m/018w8,/m/0jm_,/m/06ntj,/m/019_rr","https://en.wikipedia.org/wiki/Basketball,https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCzxB97H_KbPwMoKjE0A33bg,TrueOffMyChest,2024-07-17T05:29:27.915386Z,75903686,301000,40,/m/019_rr,https://en.wikipedia.org/wiki/Lifestyle_(sociology)
UCX6hSUgKkRpvedE_a4kKLSQ,"This is MMA, baby",2024-01-15T12:41:05.751393Z,541822849,515000,496,"/m/01h7lh,/m/01cgz,/m/06ntj,/m/019_rr","https://en.wikipedia.org/wiki/Mixed_martial_arts,https://en.wikipedia.org/wiki/Boxing,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCezVlvtt6ExPAUHgR9m1qHw,Spladle City,2021-10-07T22:30:53.457475Z,81575406,85800,216,"/m/066wd,/m/01h7lh,/m/06ntj,/m/019_rr","https://en.wikipedia.org/wiki/Professional_wrestling,https://en.wikipedia.org/wiki/Mixed_martial_arts,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCuPR1dkaS2-LaBtdcHjNEig,rawad kizel,2023-03-27T14:37:22.459857Z,86113073,53500,301,"/m/01h7lh,/m/019_rr,/m/01cgz,/m/06ntj","https://en.wikipedia.org/wiki/Mixed_martial_arts,https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Boxing,https://en.wikipedia.org/wiki/Sport"
UCs7-dtFffYCif5t0pNMU4Iw,Jade Skye,2024-02-10T09:49:56.813598Z,130615868,457000,912,"/m/06ntj,/m/02jjt,/m/019_rr","https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCb65ich7skWWYCmT-tyMw_w,Progressportal,2011-03-31T09:21:24Z,130116312,227000,702,/m/02jjt,https://en.wikipedia.org/wiki/Entertainment
UCEhvkp-GnxNsnHiDN_q2FnA,Splashe NFL,2020-08-05T23:42:50.093002Z,44013161,31000,166,"/m/019_rr,/m/0jm_,/m/06ntj","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Sport"
UCuHMnzqXMuvx2O2xRSyae4g,CentralCutss,2024-01-25T23:27:44.495314Z,320966931,126000,324,"/m/01cgz,/m/02jjt,/m/06ntj,/m/019_rr,/m/01h7lh","https://en.wikipedia.org/wiki/Boxing,https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Mixed_martial_arts"
UCmKjMXJbTeo1UJeZ3ug9xrw,CVV CLIPS,2020-05-26T21:53:17.038507Z,1321058014,797000,3802,"/m/02jjt,/m/05qjc,/m/066wd,/m/06ntj,/m/019_rr","https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Performing_arts,https://en.wikipedia.org/wiki/Professional_wrestling,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UClTNkCISsGIukg8A79tjCOA,Loveforvids,2021-05-14T22:08:22.493079Z,162662889,99400,329,"/m/019_rr,/m/02jjt","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Entertainment"
UCWQrSQ0wJ3oZshXsZcl_Srg,Music Media,2022-12-05T08:39:21.364235Z,5431142009,3950000,665,"/m/064t9,/m/0glt670,/m/04rlf","https://en.wikipedia.org/wiki/Pop_music,https://en.wikipedia.org/wiki/Hip_hop_music,https://en.wikipedia.org/wiki/Music"
UCpS5n1SryNAwKNW3p-ok6ag,CTESPN,2024-04-15T01:48:56.357118Z,2994147,22300,84,"/m/0jm_,/m/019_rr,/m/02vx4,/m/06ntj","https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
UCWJ2lWNubArHWmf3FIHbfcQ,NBA,2005-11-21T01:20:33Z,14455194753,22200000,59480,"/m/018w8,/m/06ntj","https://en.wikipedia.org/wiki/Basketball,https://en.wikipedia.org/wiki/Sport"
UCpuT8AlP9P9EgW_pZ0_xInQ,Dylan Anderson,2010-09-05T14:30:04Z,30040081025,13900000,2592,"/m/02jjt,/m/019_rr","https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCzU8-lZlRfkV3nj0RzAZdrQ,CONMEBOL,2014-02-19T20:24:31Z,426249430,1700000,4696,"/m/02vx4,/m/06ntj","https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
UCwRt3xaI-szGZLLJc3YDwZQ,VL,2017-09-06T20:02:17Z,41527521,52700,1167,"/m/06ntj,/m/018w8","https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Basketball"
UCGF87I_zOpA_g7BqKF8TeYw,TORO,2020-05-22T15:56:29.979813Z,153177204,307000,297,"/m/02jjt,/m/06ntj,/m/0jm_","https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/American_football"
UC8anAR7xz9hZh1m9b0_gwPg,My Wonderland,2022-11-05T14:40:15.177627Z,225779266,157000,794,"/m/04rlf,/m/02jjt,/m/064t9,/m/019_rr","https://en.wikipedia.org/wiki/Music,https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Pop_music,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCHQTPAFjusIzj3YOHX_mPMA,Caitlin Clark’s Coldest Moments 🥶🐐,2024-07-27T05:44:49.714146Z,57883556,38100,322,"/m/019_rr,/m/06ntj,/m/018w8","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Basketball"
