channelId,channelTitle,createdAt,totViews,subscribers,videoCount,topicsIds,topicCat
UClCvmntMJCrerMDSc1WQGNg,Omz,2023-01-02T18:14:33.792343Z,744002781,3740000,581,"/m/02ntfj,/m/0403l3g,/m/0bzvm2,/m/025zzc","https://en.wikipedia.org/wiki/Action-adventure_game,https://en.wikipedia.org/wiki/Role-playing_video_game,https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Action_game"
UCqpyFHhE13LsrG5qDknJcFQ,AfroSenju XL,2013-08-17T18:47:15Z,587935553,2060000,1833,"/m/0403l3g,/m/02ntfj,/m/025zzc,/m/0bzvm2","https://en.wikipedia.org/wiki/Role-playing_video_game,https://en.wikipedia.org/wiki/Action-adventure_game,https://en.wikipedia.org/wiki/Action_game,https://en.wikipedia.org/wiki/Video_game_culture"
UC-g_O9HWb5B0rVDG1hLd5Hw,EYstreem,2012-03-16T05:13:21Z,4064881889,10900000,1967,"/m/0403l3g,/m/025zzc,/m/02ntfj,/m/0bzvm2,/m/021bp2","https://en.wikipedia.org/wiki/Role-playing_video_game,https://en.wikipedia.org/wiki/Action_game,https://en.wikipedia.org/wiki/Action-adventure_game,https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Simulation_video_game"
UCp1VWSTrt2cUBInkn4dUmDA,berleezy,2016-06-14T08:10:22Z,801376444,2650000,1086,"/m/025zzc,/m/0403l3g,/m/02ntfj,/m/0bzvm2","https://en.wikipedia.org/wiki/Action_game,https://en.wikipedia.org/wiki/Role-playing_video_game,https://en.wikipedia.org/wiki/Action-adventure_game,https://en.wikipedia.org/wiki/Video_game_culture"
UCFXKLSrT-4-Mf5TRqv40rgw,The Sims,2006-03-04T20:27:53Z,363782341,1870000,420,"/m/0b1vjn,/m/0403l3g,/m/0bzvm2,/m/021bp2","https://en.wikipedia.org/wiki/Casual_game,https://en.wikipedia.org/wiki/Role-playing_video_game,https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Simulation_video_game"
UCWVSknuLPIRVGWf-4bFKT4Q,Johnny Minecraft,2023-02-23T06:10:16.95581Z,313774635,3780000,270,"/m/0403l3g,/m/025zzc,/m/02ntfj,/m/0bzvm2","https://en.wikipedia.org/wiki/Role-playing_video_game,https://en.wikipedia.org/wiki/Action_game,https://en.wikipedia.org/wiki/Action-adventure_game,https://en.wikipedia.org/wiki/Video_game_culture"
UC_TYFButglZuuDbD-0Q_IzQ,lilsimsie,2015-12-07T18:53:39Z,926152139,2060000,2904,"/m/0bzvm2,/m/021bp2,/m/0403l3g","https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Simulation_video_game,https://en.wikipedia.org/wiki/Role-playing_video_game"
UCrfoHZm9EHP0vtt94xM7p1Q,SeeReax,2012-11-20T04:42:25Z,337904241,1070000,1447,"/m/0403l3g,/m/02ntfj,/m/025zzc,/m/0bzvm2","https://en.wikipedia.org/wiki/Role-playing_video_game,https://en.wikipedia.org/wiki/Action-adventure_game,https://en.wikipedia.org/wiki/Action_game,https://en.wikipedia.org/wiki/Video_game_culture"
UCIVrwudKiOJfM5B6dUH4qPQ,Vampyro111,2012-12-14T00:49:57Z,624140674,1060000,1394,"/m/02jjt,/m/0bzvm2","https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Video_game_culture"
UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,2020-01-01T20:21:42.771877Z,12581173001,8330000,2650,"/m/0bzvm2,/m/02jjt","https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Entertainment"
UCgfPHIaCoWc8SHDVYH_z9yg,Mr. Hand Pay,2021-03-01T03:01:46.227063Z,252614718,652000,2596,"/m/019_rr,/m/0bzvm2","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Video_game_culture"
UCel2B-6wZhvQHRAKXmpm1Ew,special edd,2016-04-18T03:57:43Z,1378920351,4710000,800,"/m/02ntfj,/m/0403l3g,/m/025zzc,/m/0bzvm2","https://en.wikipedia.org/wiki/Action-adventure_game,https://en.wikipedia.org/wiki/Role-playing_video_game,https://en.wikipedia.org/wiki/Action_game,https://en.wikipedia.org/wiki/Video_game_culture"
UCmY6t25uVbXIDTizjfLBI4Q,Bigpuffer,2019-10-11T22:25:39.159998Z,275677997,1090000,768,"/m/02ntfj,/m/03hf_rm,/m/025zzc,/m/0bzvm2,/m/0403l3g","https://en.wikipedia.org/wiki/Action-adventure_game,https://en.wikipedia.org/wiki/Strategy_video_game,https://en.wikipedia.org/wiki/Action_game,https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Role-playing_video_game"
UCGIY_O-8vW4rfX98KlMkvRg,Nintendo of America,2005-12-27T13:18:56Z,3591348254,9610000,6552,"/m/025zzc,/m/0403l3g,/m/02ntfj,/m/0bzvm2","https://en.wikipedia.org/wiki/Action_game,https://en.wikipedia.org/wiki/Role-playing_video_game,https://en.wikipedia.org/wiki/Action-adventure_game,https://en.wikipedia.org/wiki/Video_game_culture"
UCKy1dAqELo0zrOtPkf0eTMw,IGN,2006-09-19T03:13:01Z,18279611035,18500000,165834,"/m/025zzc,/m/0403l3g,/m/0bzvm2,/m/02ntfj,/m/02jjt","https://en.wikipedia.org/wiki/Action_game,https://en.wikipedia.org/wiki/Role-playing_video_game,https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Action-adventure_game,https://en.wikipedia.org/wiki/Entertainment"
UCjiXtODGCCulmhwypZAWSag,Jynxzi,2020-01-19T22:49:40.738725Z,1210238481,4080000,1189,"/m/02ntfj,/m/0403l3g,/m/025zzc,/m/0bzvm2","https://en.wikipedia.org/wiki/Action-adventure_game,https://en.wikipedia.org/wiki/Role-playing_video_game,https://en.wikipedia.org/wiki/Action_game,https://en.wikipedia.org/wiki/Video_game_culture"
UCvqRdlKsE5Q8mf8YXbdIJLw,LoL Esports,2012-09-27T22:35:21Z,1176256833,3690000,10837,"/m/0bzvm2,/m/0403l3g,/m/025zzc,/m/03hf_rm","https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Role-playing_video_game,https://en.wikipedia.org/wiki/Action_game,https://en.wikipedia.org/wiki/Strategy_video_game"
UCToxKVrkEuAONR4rFIJ_DyQ,GameToons,2020-03-18T19:39:28.699387Z,4400596457,11700000,639,"/m/0bzvm2,/m/02jjt,/m/02vxn,/m/019_rr","https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCOFiUtKui6-x4T-J7_DgCag,Caedrel,2015-08-04T16:55:32Z,149281543,437000,914,"/m/025zzc,/m/0403l3g,/m/03hf_rm,/m/0bzvm2","https://en.wikipedia.org/wiki/Action_game,https://en.wikipedia.org/wiki/Role-playing_video_game,https://en.wikipedia.org/wiki/Strategy_video_game,https://en.wikipedia.org/wiki/Video_game_culture"
UCyNzZ1wgkOWkzYE0zbs7zhA,Jynxzi Live,2023-08-13T21:28:43.727237Z,237961742,865000,530,"/m/02ntfj,/m/025zzc,/m/0bzvm2,/m/0403l3g","https://en.wikipedia.org/wiki/Action-adventure_game,https://en.wikipedia.org/wiki/Action_game,https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Role-playing_video_game"
UCkyRXzzqd2DQVRu4xnc0GnA,KAYE,2024-09-11T01:34:01.969317Z,3049406,42000,12,"/m/025zzc,/m/02ntfj,/m/0403l3g,/m/0bzvm2","https://en.wikipedia.org/wiki/Action_game,https://en.wikipedia.org/wiki/Action-adventure_game,https://en.wikipedia.org/wiki/Role-playing_video_game,https://en.wikipedia.org/wiki/Video_game_culture"
UCifRgVk-GEo1_vvf8x53t6A,Soup,2009-09-19T16:46:14Z,650577744,2340000,951,"/m/02ntfj,/m/0403l3g,/m/025zzc,/m/0bzvm2","https://en.wikipedia.org/wiki/Action-adventure_game,https://en.wikipedia.org/wiki/Role-playing_video_game,https://en.wikipedia.org/wiki/Action_game,https://en.wikipedia.org/wiki/Video_game_culture"
UC0eLBYhxW9HC0P9PXQ73mpQ,Cash,2022-10-02T00:39:07.23968Z,1959158499,8910000,811,"/m/02ntfj,/m/025zzc,/m/0403l3g,/m/0bzvm2","https://en.wikipedia.org/wiki/Action-adventure_game,https://en.wikipedia.org/wiki/Action_game,https://en.wikipedia.org/wiki/Role-playing_video_game,https://en.wikipedia.org/wiki/Video_game_culture"
UCZBY6V8Lxmwu8gGRBOyO11w,Kubz Scouts,2014-06-16T23:38:51Z,2927650884,5700000,2674,"/m/0403l3g,/m/025zzc,/m/02ntfj,/m/0bzvm2","https://en.wikipedia.org/wiki/Role-playing_video_game,https://en.wikipedia.org/wiki/Action_game,https://en.wikipedia.org/wiki/Action-adventure_game,https://en.wikipedia.org/wiki/Video_game_culture"
UC7wV9BwhmNksC2VxZbOqiZA,Nogla & Terroriser React,2022-03-03T18:18:53.297046Z,255154915,888000,381,"/m/0bzvm2,/m/09kqc,/m/02jjt,/m/02vxn","https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Humour,https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Film"
UC7TIkH-0TzhP1EmSD9QN3xw,Fooster,2014-03-07T02:23:53Z,307305807,1360000,931,"/m/025zzc,/m/02ntfj,/m/0bzvm2,/m/0403l3g","https://en.wikipedia.org/wiki/Action_game,https://en.wikipedia.org/wiki/Action-adventure_game,https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Role-playing_video_game"
UC8Z766VdGCg9sSySmeL-APQ,Here's Johnny,2018-12-10T01:26:06Z,176998932,2960000,255,"/m/02ntfj,/m/0403l3g,/m/0bzvm2,/m/025zzc","https://en.wikipedia.org/wiki/Action-adventure_game,https://en.wikipedia.org/wiki/Role-playing_video_game,https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Action_game"
UCtMVHI3AJD4Qk4hcbZnI9ZQ,SomeOrdinaryGamers,2012-03-16T04:45:52Z,1230993463,3840000,3180,"/m/07c1v,/m/098wr,/m/0bzvm2,/m/019_rr","https://en.wikipedia.org/wiki/Technology,https://en.wikipedia.org/wiki/Society,https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCIa6iQD0ecZols-CUuMdNAw,YoBoy PIZZA,2014-03-03T21:43:19Z,1092987285,2600000,2097,"/m/022dc6,/m/0bzvm2","https://en.wikipedia.org/wiki/Sports_game,https://en.wikipedia.org/wiki/Video_game_culture"
UCaYxyR9mzVlTrOOyZD0XAmA,MMG,2015-01-08T00:11:57Z,1560030889,2910000,2803,"/m/0bzvm2,/m/022dc6,/m/06ntj","https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Sports_game,https://en.wikipedia.org/wiki/Sport"
UC9CuvdOVfMPvKCiwdGKL3cQ,GameGrumps,2012-07-10T10:01:03Z,6975981726,5430000,9112,"/m/025zzc,/m/02ntfj,/m/0403l3g,/m/0bzvm2,/m/0b1vjn","https://en.wikipedia.org/wiki/Action_game,https://en.wikipedia.org/wiki/Action-adventure_game,https://en.wikipedia.org/wiki/Role-playing_video_game,https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Casual_game"
UCyIjXN5TEaU-LzMT0iQx_ww,Bordeaux,2018-08-06T21:40:33Z,94032121,414000,396,"/m/022dc6,/m/0bzvm2","https://en.wikipedia.org/wiki/Sports_game,https://en.wikipedia.org/wiki/Video_game_culture"
UCzH3H8sRfqH3rEVZcpTV2Cw,MrRoflWaffles,2009-07-12T09:02:19Z,534591221,2030000,2064,"/m/02ntfj,/m/025zzc,/m/0bzvm2,/m/0403l3g","https://en.wikipedia.org/wiki/Action-adventure_game,https://en.wikipedia.org/wiki/Action_game,https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Role-playing_video_game"
UCVU6tIQ0oeue08KmRJdMIAA,Anthomnia,2015-07-09T01:29:14Z,292900184,1020000,2184,"/m/025zzc,/m/0403l3g,/m/0bzvm2,/m/02ntfj,/m/03hf_rm","https://en.wikipedia.org/wiki/Action_game,https://en.wikipedia.org/wiki/Role-playing_video_game,https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Action-adventure_game,https://en.wikipedia.org/wiki/Strategy_video_game"
UCnuf06xsaSO8f2svzMENyBw,Doodle and Arkey,2023-03-19T03:40:52.432379Z,251098861,1050000,350,"/m/0403l3g,/m/025zzc,/m/02ntfj,/m/0bzvm2,/m/03hf_rm","https://en.wikipedia.org/wiki/Role-playing_video_game,https://en.wikipedia.org/wiki/Action_game,https://en.wikipedia.org/wiki/Action-adventure_game,https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Strategy_video_game"
UC3yHtryql8S7y2jukpFsZSg,Tomato - Fortnite,2018-05-08T22:41:47Z,1156246264,2780000,1248,"/m/0403l3g,/m/02ntfj,/m/025zzc,/m/0bzvm2,/m/03hf_rm","https://en.wikipedia.org/wiki/Role-playing_video_game,https://en.wikipedia.org/wiki/Action-adventure_game,https://en.wikipedia.org/wiki/Action_game,https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Strategy_video_game"
UC69nvMX24BQLrNs9FhQye1A,NicoBlox,2023-05-01T17:36:49.797003Z,254952796,770000,535,"/m/0403l3g,/m/021bp2,/m/02ntfj,/m/0bzvm2,/m/025zzc","https://en.wikipedia.org/wiki/Role-playing_video_game,https://en.wikipedia.org/wiki/Simulation_video_game,https://en.wikipedia.org/wiki/Action-adventure_game,https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Action_game"
UCke6I9N4KfC968-yRcd5YRg,SSundee,2009-11-28T02:52:35Z,15738868074,24200000,3616,"/m/0403l3g,/m/03hf_rm,/m/02ntfj,/m/0bzvm2,/m/025zzc","https://en.wikipedia.org/wiki/Role-playing_video_game,https://en.wikipedia.org/wiki/Strategy_video_game,https://en.wikipedia.org/wiki/Action-adventure_game,https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Action_game"
UCpqXJOEqGS-TCnazcHCo0rA,theRadBrad,2006-11-27T02:24:34Z,6352350839,13700000,8675,"/m/0403l3g,/m/02ntfj,/m/025zzc,/m/0bzvm2","https://en.wikipedia.org/wiki/Role-playing_video_game,https://en.wikipedia.org/wiki/Action-adventure_game,https://en.wikipedia.org/wiki/Action_game,https://en.wikipedia.org/wiki/Video_game_culture"
UCJZam2u1G0syq3kyqrCXrNw,PrestonPlayz,2018-03-13T20:46:15Z,6808637789,16000000,1074,"/m/02ntfj,/m/0403l3g,/m/0bzvm2,/m/025zzc","https://en.wikipedia.org/wiki/Action-adventure_game,https://en.wikipedia.org/wiki/Role-playing_video_game,https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Action_game"
UCtJqaNF7McbeDB1UJZ_nWJg,HW5567,2013-10-13T09:35:57Z,227149835,776000,703,"/m/025zzc,/m/02ntfj,/m/0403l3g,/m/0bzvm2,/m/03hf_rm","https://en.wikipedia.org/wiki/Action_game,https://en.wikipedia.org/wiki/Action-adventure_game,https://en.wikipedia.org/wiki/Role-playing_video_game,https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Strategy_video_game"
UCsvn_Po0SmunchJYOWpOxMg,videogamedunkey,2010-10-21T16:44:21Z,4033891532,7510000,888,"/m/0403l3g,/m/025zzc,/m/0bzvm2,/m/02ntfj","https://en.wikipedia.org/wiki/Role-playing_video_game,https://en.wikipedia.org/wiki/Action_game,https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Action-adventure_game"
UCvICJHzZEwb_9ckAMohAqzw,Lana's Life,2020-10-21T17:50:25.358542Z,4448284138,5940000,1933,"/m/021bp2,/m/025zzc,/m/02jjt,/m/0bzvm2","https://en.wikipedia.org/wiki/Simulation_video_game,https://en.wikipedia.org/wiki/Action_game,https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Video_game_culture"
UCozwejESfvl88CBBL0KgEhw,Hamster Kombat,2024-05-24T15:01:14.464999Z,1239409936,37100000,232,"/m/01k8wb,/m/098wr","https://en.wikipedia.org/wiki/Knowledge,https://en.wikipedia.org/wiki/Society"
UCNvzD7Z-g64bPXxGzaQaa4g,gameranx,2012-04-10T00:04:29Z,3931899745,8110000,4041,"/m/02ntfj,/m/0403l3g,/m/025zzc,/m/0bzvm2,/m/03hf_rm","https://en.wikipedia.org/wiki/Action-adventure_game,https://en.wikipedia.org/wiki/Role-playing_video_game,https://en.wikipedia.org/wiki/Action_game,https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Strategy_video_game"
UClOf1XXinvZsy4wKPAkro2A,PlayOverwatch,2014-09-27T06:22:50Z,810115946,2950000,906,"/m/0403l3g,/m/02ntfj,/m/025zzc,/m/0bzvm2,/m/03hf_rm","https://en.wikipedia.org/wiki/Role-playing_video_game,https://en.wikipedia.org/wiki/Action-adventure_game,https://en.wikipedia.org/wiki/Action_game,https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Strategy_video_game"
UCOHH-97SBvN58Q6WGOtZOTA,Rith-រុណរះថ្មី  ,2015-05-18T13:06:58Z,14382843,138000,637,"/m/02vxn,/m/0bzvm2,/m/02jjt","https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Entertainment"
UCYn6CZe5UGIyPe9WJb0pTrg,Top5Gaming,2017-05-29T04:38:04Z,2869206570,6290000,1627,"/m/025zzc,/m/0403l3g,/m/02ntfj,/m/0bzvm2,/m/03hf_rm","https://en.wikipedia.org/wiki/Action_game,https://en.wikipedia.org/wiki/Role-playing_video_game,https://en.wikipedia.org/wiki/Action-adventure_game,https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Strategy_video_game"
UCXBE_QQSZueB8082ml5fslg,TimTheTatman,2013-01-24T00:11:09Z,1342669421,5440000,2723,"/m/0403l3g,/m/02ntfj,/m/025zzc,/m/0bzvm2,/m/03hf_rm","https://en.wikipedia.org/wiki/Role-playing_video_game,https://en.wikipedia.org/wiki/Action-adventure_game,https://en.wikipedia.org/wiki/Action_game,https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Strategy_video_game"
UCCo6EC0MOfJSnHbD3LI6iFA,spoonkid2,2020-03-31T06:20:40.599682Z,409032661,1010000,508,"/m/0403l3g,/m/025zzc,/m/02ntfj,/m/0bzvm2,/m/03hf_rm","https://en.wikipedia.org/wiki/Role-playing_video_game,https://en.wikipedia.org/wiki/Action_game,https://en.wikipedia.org/wiki/Action-adventure_game,https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Strategy_video_game"
UCq6VFHwMzcMXbuKyG7SQYIg,penguinz0,2007-05-07T23:42:34Z,10393912380,16100000,5693,"/m/025zzc,/m/0403l3g,/m/0bzvm2,/m/02ntfj","https://en.wikipedia.org/wiki/Action_game,https://en.wikipedia.org/wiki/Role-playing_video_game,https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Action-adventure_game"
